,PMODE,TOTTR_R,INCOM_R,HHVEH_R,DNYC,HHSIZE,TRPDUR,TRPDIST_HN
1422,19,1,4,3,0,4,5,0.89
1423,19,1,4,3,0,4,75,32.21
1424,19,1,4,2,1,4,24,6.14
1425,19,1,4,2,0,4,16,3.66
1426,19,1,4,2,0,4,25,4.01
1427,17,2,4,2,0,3,12,6.44
1428,17,2,4,2,0,3,10,4.88
1429,17,2,4,2,0,3,4,1.9
1430,19,2,4,3,0,3,8,1.71
1431,19,1,4,3,0,3,10,0.76
1432,19,1,4,3,0,3,3,0.87
1433,19,1,4,3,0,3,5,1.15
1434,19,1,4,3,0,3,14,3.56
1435,19,1,4,3,0,3,7,1.2
1436,19,1,4,3,1,3,25,9.97
1437,6,2,4,3,1,3,65,0.0
1438,19,1,2,2,0,2,60,23.77
1439,19,1,2,2,0,2,90,22.84
1440,19,1,2,2,0,2,30,12.29
1441,19,1,2,2,0,2,43,12.69
1442,19,1,4,2,1,4,60,22.82
1443,19,3,4,2,0,4,15,5.34
1444,19,3,4,2,0,4,15,5.16
1445,6,1,4,2,1,4,90,31.17
1446,19,1,9,3,0,2,17,8.81
1447,19,1,9,3,0,2,27,8.86
1448,19,1,9,3,0,2,24,15.71
1449,19,1,9,3,0,2,8,2.99
1450,19,1,9,3,0,2,10,3.01
1451,19,1,9,3,0,2,8,2.29
1452,19,1,9,3,0,2,6,2.32
1453,19,1,9,3,0,2,45,15.6
1454,19,1,2,1,0,1,15,1.03
1455,19,1,4,3,0,3,14,2.26
1456,19,1,4,3,0,3,24,13.13
1457,19,1,4,3,0,3,26,14.55
1458,19,1,4,3,0,3,25,14.75
1459,19,1,2,3,0,6,10,4.12
1460,19,1,2,3,0,6,15,4.09
1461,19,1,2,3,0,6,10,4.12
1462,19,1,2,3,0,6,10,4.09
1463,19,1,3,2,0,2,10,0.62
1464,19,1,3,2,0,2,5,2.56
1465,19,1,3,2,0,2,20,27.85
1466,19,1,3,2,0,2,45,25.04
1467,19,1,3,2,0,2,40,12.52
1468,19,1,3,2,0,2,30,6.24
1469,19,2,4,2,1,2,39,34.44
1470,19,1,4,2,0,2,6,1.44
1471,19,1,4,2,0,2,54,22.94
1472,19,1,4,2,0,2,9,3.29
1473,19,1,4,2,0,2,11,2.17
1474,19,1,4,2,0,2,10,1.99
1475,19,1,4,2,0,2,25,12.13
1476,19,1,4,2,0,2,40,13.64
1477,19,1,2,2,0,2,17,8.61
1478,19,1,2,2,0,2,12,2.52
1479,19,1,2,2,0,2,63,12.55
1480,19,1,2,2,0,2,30,4.77
1481,19,1,2,3,0,3,18,11.18
1482,19,1,2,3,0,3,3,1.01
1483,19,1,2,3,0,3,13,4.86
1484,19,1,2,3,0,3,15,4.86
1485,19,1,2,3,0,3,41,8.11
1486,19,1,2,3,0,3,10,4.32
1487,19,1,2,3,0,3,3,0.62
1488,19,1,2,1,0,1,26,8.66
1489,19,1,2,1,0,1,17,8.24
1490,19,1,2,1,0,1,2,0.86
1491,19,1,2,1,0,1,8,3.01
1492,17,2,9,2,0,2,35,0.0
1493,17,2,9,2,0,2,15,0.0
1494,19,1,4,2,0,4,19,0.0
1495,19,1,4,2,0,4,19,0.0
1496,19,2,4,2,1,3,14,20.02
1497,17,2,4,2,1,3,14,20.02
1498,19,1,3,2,0,1,12,0.0
1499,23,2,3,2,0,1,5,1.26
1500,23,2,3,2,0,1,4,1.26
1501,19,1,3,2,0,1,12,0.0
1502,19,1,3,2,0,2,15,6.27
1503,19,1,3,2,0,2,18,7.78
1504,19,1,3,2,0,2,13,9.34
1505,19,1,3,2,0,2,31,23.26
1506,19,1,3,2,0,2,85,23.04
1507,15,1,2,1,0,4,40,4.68
1508,15,1,2,1,0,4,90,4.68
1509,15,1,2,1,0,4,36,5.04
1510,15,1,2,1,0,4,25,5.04
1511,19,1,3,3,0,4,1,0.95
1512,19,1,3,3,0,4,26,17.57
1513,19,1,3,3,0,4,36,16.6
1514,19,1,3,3,0,4,7,0.95
1515,19,1,3,3,0,4,6,0.95
1516,19,1,4,2,1,5,43,28.41
1517,19,1,4,3,0,5,13,3.46
1518,19,1,4,3,0,5,16,3.46
1519,19,2,4,3,0,4,4,0.42
1520,19,1,4,3,0,4,35,13.77
1521,19,1,4,3,0,4,33,14.35
1522,6,1,4,3,1,4,90,33.15
1523,19,1,4,3,0,4,9,2.95
1524,19,1,4,3,0,4,6,2.95
1525,19,1,4,1,0,1,25,0.0
1526,19,1,4,1,0,1,22,2.59
1527,19,1,4,1,0,1,25,0.0
1528,19,1,4,2,0,2,23,12.39
1529,19,1,4,2,0,2,10,9.8
1530,19,1,4,2,0,2,13,2.41
1531,19,1,4,2,0,2,21,11.8
1532,19,1,4,2,0,2,27,12.19
1533,19,1,4,3,0,3,20,9.86
1534,19,1,4,3,0,3,9,4.28
1535,19,1,4,3,0,3,26,11.48
1536,19,1,4,3,0,3,4,2.01
1537,19,1,4,3,0,3,4,2.01
1538,19,1,4,3,0,3,4,2.01
1539,19,1,4,3,0,3,4,2.01
1540,19,1,4,3,0,2,25,9.61
1541,19,1,4,3,0,2,10,5.49
1542,19,1,4,3,0,2,15,5.37
1543,19,1,4,3,0,2,25,10.62
1544,19,1,4,3,0,2,40,21.27
1545,19,1,4,3,0,2,45,0.0
1546,19,1,4,3,0,2,45,0.0
1547,19,1,3,3,0,5,12,6.97
1548,19,1,3,3,0,5,12,6.97
1549,19,1,3,3,0,5,45,22.29
1550,19,1,3,3,0,5,15,2.74
1551,19,1,3,3,0,5,5,2.94
1552,19,1,3,3,0,5,15,13.19
1553,19,1,3,3,0,5,30,6.76
1554,19,1,3,3,0,5,15,5.51
1555,19,2,3,3,0,5,14,5.61
1556,19,1,3,3,0,5,25,5.74
1557,19,1,4,2,1,2,30,17.3
1558,19,1,4,2,0,2,25,10.68
1559,19,1,4,2,0,2,30,10.26
1560,19,1,4,2,0,2,20,6.13
1561,19,1,4,2,0,2,25,6.14
1562,19,1,4,2,0,2,26,20.51
1563,19,1,4,2,0,2,35,20.59
1564,19,1,4,2,0,4,9,5.42
1565,19,1,4,2,0,4,13,5.45
1566,19,1,4,2,1,6,60,44.37
1567,6,1,4,2,1,2,130,52.2
1568,19,1,4,2,0,2,10,4.53
1569,19,1,4,2,0,2,25,4.53
1570,19,1,4,3,0,4,12,4.19
1571,19,1,4,3,0,4,13,3.94
1572,19,2,4,3,0,4,5,0.44
1573,19,1,4,3,0,4,2,2.42
1574,19,1,4,3,0,4,5,2.5
1575,19,1,4,3,0,4,14,3.94
1576,19,2,4,3,0,4,13,2.34
1577,19,2,4,3,1,4,62,28.05
1578,19,1,4,2,0,2,20,9.39
1579,19,1,4,2,0,2,20,9.39
1580,19,1,4,2,0,4,24,15.8
1581,19,1,4,2,0,4,49,46.41
1582,19,1,4,2,0,4,52,42.19
1583,19,1,4,2,0,4,8,3.56
1584,19,1,4,2,0,4,27,11.05
1585,19,2,4,2,0,4,6,2.89
1586,19,2,4,2,0,4,6,2.89
1587,19,2,4,2,0,4,25,10.96
1588,19,1,4,2,0,4,10,1.81
1589,19,1,4,2,0,4,10,1.81
1590,19,2,4,2,0,4,20,10.96
1591,19,2,2,3,0,2,5,0.73
1592,19,1,2,3,0,2,55,29.64
1593,19,1,2,3,0,2,60,29.64
1594,19,1,2,2,0,2,13,5.99
1595,19,1,2,2,0,2,13,2.95
1596,19,1,2,2,0,2,7,2.76
1597,19,1,4,1,0,1,11,5.19
1598,19,1,4,1,0,1,15,5.19
1599,19,1,4,1,0,1,15,5.19
1600,19,1,4,1,0,1,10,5.19
1601,19,1,4,1,0,1,5,2.15
1602,19,1,4,1,0,1,2,2.15
1603,6,1,4,2,1,5,90,32.38
1604,19,1,4,2,0,2,3,0.65
1605,19,1,4,2,0,2,24,17.86
1606,19,1,4,2,0,2,18,17.43
1607,19,1,4,2,0,2,19,3.05
1608,19,1,4,2,0,2,20,13.29
1609,19,1,4,2,0,2,38,13.26
1610,6,1,4,2,1,2,99,32.52
1611,17,2,4,2,0,2,121,8.55
1612,19,1,4,3,0,3,90,45.11
1613,19,1,4,3,0,3,61,71.07
1614,19,1,4,3,1,3,60,17.75
1615,19,1,2,1,0,1,3,1.39
1616,19,1,2,1,0,1,14,5.6
1617,19,1,2,1,0,1,7,5.56
1618,19,1,2,1,0,1,16,6.27
1619,19,1,3,3,0,3,8,2.66
1620,19,1,3,3,0,3,6,0.4
1621,19,1,3,3,0,3,4,0.9
1622,19,1,3,3,0,3,7,1.83
1623,19,1,3,3,0,3,4,2.07
1624,19,1,3,3,0,3,14,4.86
1625,19,1,3,3,0,3,5,0.51
1626,19,1,3,3,0,3,5,0.51
1627,19,1,3,3,0,3,2,0.51
1628,19,1,3,3,0,3,3,0.51
1629,19,1,4,3,0,3,15,8.86
1630,19,1,4,3,0,3,30,9.01
1631,19,1,4,3,0,3,23,8.86
1632,19,1,4,3,0,3,32,9.01
1633,19,1,4,3,0,3,10,4.23
1634,19,1,4,3,0,3,10,4.23
1635,19,1,4,3,0,2,45,10.24
1636,19,1,4,3,0,2,38,10.1
1637,19,1,4,2,1,2,60,31.8
1638,19,1,4,2,0,2,35,7.07
1639,19,1,4,2,0,2,15,12.41
1640,19,1,4,2,0,2,35,8.64
1641,19,1,4,2,0,2,30,12.08
1642,19,1,4,2,0,2,15,1.11
1643,19,1,4,2,0,2,20,1.11
1644,19,1,4,2,0,2,50,11.69
1645,19,1,4,2,0,2,35,29.65
1646,19,1,4,2,0,2,31,29.64
1647,19,2,4,2,0,2,23,19.48
1648,19,1,4,2,0,2,15,9.45
1649,19,1,4,2,0,2,14,9.94
1650,19,1,4,3,0,4,20,10.15
1651,19,1,4,3,0,4,20,9.8
1652,19,1,4,3,0,4,10,0.99
1653,6,2,4,3,1,4,103,34.36
1654,6,1,2,1,1,2,108,27.14
1655,17,2,2,1,0,2,4,1.81
1656,19,1,2,1,0,2,2,1.32
1657,19,1,2,1,0,2,12,4.71
1658,19,1,2,1,0,2,13,3.28
1659,19,2,2,1,0,2,8,2.21
1660,19,1,4,2,0,2,20,12.88
1661,19,1,4,2,0,2,20,12.68
1662,19,1,4,2,0,2,38,21.93
1663,19,1,4,2,0,2,39,22.32
1664,19,1,2,2,0,2,30,7.9
1665,19,1,2,2,0,2,60,7.91
1666,6,2,4,3,1,4,99,0.0
1667,19,1,4,3,0,4,40,38.23
1668,19,1,4,3,0,4,60,38.5
1669,19,3,2,2,0,4,25,7.37
1670,19,2,2,2,0,4,10,5.74
1671,19,1,2,2,0,4,35,13.87
1672,19,2,2,2,0,4,35,11.51
1673,19,2,2,2,0,4,10,7.09
1674,19,3,2,2,0,4,30,7.37
1675,19,1,2,3,1,4,80,15.73
1676,17,2,2,3,0,4,25,4.8
1677,17,3,2,3,0,4,20,4.57
1678,17,2,2,3,1,4,43,27.26
1679,19,1,4,2,0,3,7,1.86
1680,19,1,4,2,0,3,20,10.24
1681,19,1,4,2,0,3,260,0.0
1682,19,1,4,2,0,2,50,25.87
1683,19,1,4,2,0,2,56,26.03
1684,19,1,4,2,0,4,20,8.57
1685,19,1,4,2,0,4,10,1.37
1686,19,1,4,2,0,4,10,1.3
1687,19,1,4,2,0,4,15,6.17
1688,19,1,4,2,0,4,20,6.61
1689,19,1,4,2,0,4,20,6.45
1690,19,1,3,1,0,1,2,3.28
1691,19,1,3,1,0,1,60,39.71
1692,19,1,3,1,0,1,85,40.9
1693,19,1,4,3,0,3,36,15.02
1694,19,1,4,3,0,3,35,15.04
1695,19,1,4,3,0,3,30,11.43
1696,19,1,4,3,0,3,5,3.45
1697,19,1,4,3,0,3,10,3.32
1698,19,1,4,3,0,3,5,3.55
1699,19,1,4,3,0,3,36,8.98
1700,19,1,4,3,0,3,5,2.67
1701,19,1,4,3,0,3,1,0.0
1702,19,1,4,3,0,3,1,0.0
1703,19,1,3,2,0,2,26,7.86
1704,19,1,3,2,0,2,5,0.88
1705,19,1,3,2,0,2,35,0.88
1706,19,1,3,2,0,2,27,7.32
1707,19,1,3,2,0,2,4,0.76
1708,19,1,3,2,0,2,15,5.18
1709,19,1,3,2,0,2,16,5.18
1710,19,1,3,2,0,2,18,4.75
1711,19,1,3,2,0,2,24,4.63
1712,19,1,4,2,0,2,6,2.53
1713,19,1,4,2,0,2,8,2.78
1714,19,1,1,1,0,1,30,19.5
1715,19,1,1,1,0,1,30,6.36
1716,19,1,1,1,0,1,30,6.88
1717,19,1,4,2,0,1,6,6.53
1718,19,1,4,2,0,1,33,23.16
1719,19,1,4,2,0,1,15,2.02
1720,19,1,4,2,0,1,11,2.02
1721,19,1,4,2,0,1,3,0.55
1722,19,1,4,2,0,1,9,7.82
1723,19,2,4,2,0,1,14,3.09
1724,19,2,4,2,0,1,15,3.58
1725,17,2,4,2,0,1,9,1.18
1726,17,2,4,2,0,1,8,1.18
1727,19,1,4,2,0,2,45,9.06
1728,19,1,4,2,0,2,50,9.3
1729,19,1,2,2,1,5,29,9.83
1730,19,1,3,2,1,7,48,15.41
1731,19,1,2,2,0,5,20,4.59
1732,19,1,2,2,0,5,3,3.08
1733,19,1,2,2,0,5,7,3.1
1734,19,1,2,2,0,5,2,1.04
1735,19,1,2,2,0,5,60,4.41
1736,19,1,9,3,1,3,45,19.99
1737,19,1,9,3,1,3,50,16.87
1738,19,1,3,2,0,3,90,30.96
1739,19,1,4,2,0,2,2,0.4
1740,6,1,4,2,1,2,74,0.0
1741,19,1,4,2,0,2,15,2.31
1742,19,1,2,3,0,3,30,0.0
1743,6,1,2,2,1,5,122,44.86
1744,19,1,3,3,0,3,38,26.61
1745,19,1,3,3,0,3,35,25.87
1746,6,1,3,3,1,3,123,56.13
1747,6,1,3,1,1,2,134,48.68
1748,6,1,3,1,1,2,117,52.5
1749,19,1,9,1,0,1,29,27.76
1750,19,1,9,1,0,1,28,16.07
1751,19,1,9,1,0,1,14,11.44
1752,19,1,3,1,0,1,25,16.48
1753,19,1,3,1,0,1,3,0.8
1754,19,1,3,1,0,1,20,10.63
1755,19,1,3,1,0,1,16,10.66
1756,19,1,4,3,1,1,68,39.53
1757,6,2,3,2,1,2,66,24.19
1758,19,2,3,2,0,2,10,1.61
1759,19,1,3,2,0,2,8,3.98
1760,19,1,3,2,0,2,13,3.98
1761,19,1,3,2,0,2,11,3.98
1762,19,1,3,2,0,2,9,6.12
1763,6,1,1,2,1,4,80,24.19
1764,19,1,1,1,0,1,39,32.53
1765,19,1,1,1,0,1,42,32.53
1766,19,1,4,2,0,4,140,55.13
1767,19,1,1,1,0,3,2,0.75
1768,19,1,1,1,0,3,1,0.75
1769,19,1,1,1,0,3,7,2.33
1770,19,1,1,1,0,3,14,2.33
1771,19,4,1,1,0,3,4,0.75
1772,19,1,4,3,0,5,5,2.37
1773,6,1,4,3,1,5,131,57.65
1774,19,1,4,3,0,5,2,1.01
1775,19,1,4,3,0,5,5,1.01
1776,19,1,4,3,0,5,10,1.01
1777,19,1,4,3,0,5,5,1.01
1778,19,1,4,3,0,5,48,5.61
1779,19,1,4,3,0,5,66,5.61
1780,19,1,4,3,0,4,12,8.42
1781,19,1,4,3,0,4,15,7.82
1782,19,1,3,1,0,1,8,3.18
1783,19,1,3,1,0,1,1,0.76
1784,19,1,3,1,1,1,54,44.87
1785,6,1,3,1,1,2,80,0.0
1786,19,1,3,1,0,2,10,2.87
1787,19,1,3,1,0,2,6,2.64
1788,19,1,4,2,1,1,28,15.87
1789,19,1,4,3,1,5,35,15.69
1790,19,1,4,2,1,2,45,25.08
1791,19,1,4,2,0,2,11,7.06
1792,19,1,4,2,0,2,23,8.12
1793,19,1,4,2,0,2,8,2.56
1794,19,1,4,2,0,2,15,6.8
1795,19,1,4,2,0,2,22,14.48
1796,19,1,2,2,0,5,5,1.78
1797,19,1,2,2,0,5,20,16.33
1798,19,1,2,2,0,5,30,17.76
1799,6,2,4,2,1,2,77,0.0
1800,19,1,9,2,0,1,45,31.24
1801,19,1,9,2,0,1,3,0.68
1802,19,1,9,2,0,1,3,0.68
1803,19,1,9,2,0,1,65,31.53
1804,19,1,9,2,1,5,52,47.15
1805,19,1,3,3,0,4,24,26.39
1806,19,1,3,3,0,4,22,10.63
1807,19,1,3,3,0,4,25,11.74
1808,19,1,3,3,0,4,34,28.23
1809,19,1,3,3,0,4,6,0.46
1810,19,1,3,3,0,4,35,28.96
1811,19,1,3,3,0,4,28,24.9
1812,19,1,3,3,0,4,6,1.8
1813,19,1,3,3,0,4,5,1.8
1814,19,1,4,2,0,4,10,5.96
1815,19,1,4,2,0,4,21,4.22
1816,19,3,4,2,0,4,10,3.6
1817,19,1,4,2,0,2,7,4.39
1818,19,1,4,2,0,2,12,10.35
1819,19,1,4,2,0,2,16,9.21
1820,19,1,4,2,0,2,5,7.29
1821,19,1,4,2,0,2,5,7.29
1822,19,1,4,2,0,2,5,1.81
1823,19,1,4,2,0,2,20,7.29
1824,19,1,3,3,0,2,17,5.43
1825,19,3,3,3,0,2,10,3.0
1826,19,3,3,3,0,2,8,1.4
1827,19,3,3,3,0,2,7,1.78
1828,19,1,3,3,0,2,4,1.75
1829,19,1,3,3,0,2,16,6.98
1830,19,3,3,1,0,3,12,5.8
1831,19,2,3,1,0,3,6,1.22
1832,19,1,3,1,0,3,5,0.93
1833,19,1,3,1,0,3,4,2.58
1834,19,2,3,1,0,3,6,0.93
1835,19,2,3,1,0,3,4,2.53
1836,19,1,3,1,0,3,6,1.22
1837,19,2,3,1,0,3,11,4.45
1838,17,3,3,1,0,3,12,5.8
1839,17,2,3,1,0,3,6,1.22
1840,17,2,3,1,0,3,11,4.45
1841,19,1,4,3,0,5,22,18.05
1842,19,1,1,1,0,1,35,2.94
1843,19,1,1,1,0,1,5,0.89
1844,19,1,1,1,0,1,3,2.02
1845,19,1,1,1,0,1,6,5.64
1846,19,1,1,1,0,1,12,1.75
1847,19,1,1,1,0,1,10,3.11
1848,19,1,1,1,0,1,14,2.34
1849,19,1,1,1,0,1,26,3.85
1850,19,1,9,2,0,4,27,12.91
1851,19,1,9,2,0,4,38,13.15
1852,19,1,4,2,0,3,65,67.85
1853,6,1,4,2,1,4,76,32.22
1854,19,1,4,2,0,4,7,3.05
1855,19,1,4,2,0,4,21,4.76
1856,6,1,4,2,1,4,72,0.0
1857,19,1,2,1,0,1,13,10.17
1858,19,1,2,1,0,1,30,7.58
1859,19,1,2,1,0,1,30,15.97
1860,19,2,4,2,0,6,5,1.17
1861,19,1,4,2,0,6,25,11.67
1862,19,1,4,2,0,6,38,13.24
1863,19,3,4,2,0,6,56,32.66
1864,19,1,4,2,0,6,12,3.08
1865,19,1,4,2,0,6,11,3.1
1866,19,3,4,2,0,6,53,33.12
1867,19,1,3,2,0,2,26,1.05
1868,19,1,3,2,0,2,29,1.05
1869,19,1,4,2,0,6,18,15.35
1870,19,1,4,2,0,6,6,6.86
1871,19,1,4,2,0,6,12,7.36
1872,19,1,4,2,0,6,16,19.59
1873,19,1,4,2,0,6,7,2.45
1874,19,1,1,2,0,1,29,0.0
1875,19,1,1,2,0,1,11,2.16
1876,19,1,1,2,0,1,30,0.0
1877,6,1,2,1,1,1,86,20.57
1878,19,4,9,2,0,5,2,1.21
1879,19,1,9,2,0,5,30,19.56
1880,19,1,9,2,0,5,35,29.24
1881,19,1,9,2,0,5,34,30.7
1882,19,1,9,2,0,5,12,4.36
1883,19,1,9,2,0,5,34,11.58
1884,19,1,9,2,0,5,9,2.37
1885,19,1,9,2,0,5,18,5.26
1886,19,1,9,2,0,5,15,5.25
1887,19,1,9,2,0,5,3,1.28
1888,19,1,9,2,0,5,4,1.28
1889,19,4,9,2,0,5,3,1.21
1890,19,1,2,2,0,2,60,0.87
1891,19,1,2,2,0,2,35,14.61
1892,19,1,2,2,0,2,45,20.57
1893,19,1,2,2,0,2,30,9.29
1894,19,1,2,2,0,2,17,6.0
1895,19,1,2,2,0,2,39,22.83
1896,19,1,2,2,0,2,35,24.08
1897,19,2,4,2,0,5,4,1.95
1898,19,1,4,2,0,5,13,6.43
1899,19,1,4,2,0,5,15,5.83
1900,19,1,4,3,0,2,30,21.01
1901,19,1,4,3,0,2,15,2.48
1902,19,1,4,3,0,2,15,2.48
1903,19,1,4,3,0,2,30,21.03
1904,19,1,2,3,0,3,20,10.43
1905,19,1,2,3,0,3,30,10.94
1906,19,1,2,3,0,3,15,3.91
1907,19,1,2,3,0,3,10,4.39
1908,19,1,4,2,0,3,14,0.0
1909,19,1,4,2,0,3,17,0.0
1910,19,1,4,2,0,3,8,1.99
1911,6,1,4,2,0,3,145,47.28
1912,6,1,4,2,1,2,105,56.33
1913,19,1,4,2,0,2,15,8.92
1914,19,1,4,2,0,3,60,25.66
1915,19,1,4,2,0,3,60,25.82
1916,17,3,4,2,0,3,30,11.54
1917,17,3,4,2,0,3,30,11.7
1918,19,2,4,3,0,4,7,5.68
1919,19,1,4,3,0,4,20,11.13
1920,19,1,4,3,0,4,13,8.05
1921,19,1,4,3,0,4,15,4.75
1922,19,1,4,3,0,4,15,4.74
1923,19,1,3,2,0,2,25,7.86
1924,19,1,3,2,0,2,50,7.44
1925,19,1,4,3,0,4,12,10.53
1926,19,1,4,3,0,4,25,28.04
1927,19,1,4,3,0,4,25,8.41
1928,19,1,4,3,0,4,30,8.49
1929,19,1,4,3,0,4,35,14.4
1930,19,1,4,3,0,4,70,17.42
1931,19,1,4,3,0,4,20,10.58
1932,19,1,4,3,0,4,60,23.14
1933,19,1,4,3,0,4,69,23.34
1934,19,1,2,2,0,2,60,41.48
1935,19,1,2,2,0,2,60,41.45
1936,6,1,2,2,1,2,130,67.65
1937,6,1,4,2,1,2,110,38.85
1938,19,1,3,2,0,6,10,0.0
1939,19,1,4,2,0,5,39,0.0
1940,6,1,4,2,1,5,100,27.31
1941,19,2,4,2,0,5,8,0.0
1942,19,1,4,2,0,5,28,20.29
1943,19,1,4,2,0,5,26,0.0
1944,19,1,1,1,0,1,8,2.16
1945,19,1,1,1,0,1,8,2.16
1946,19,1,4,2,0,3,25,8.57
1947,19,1,4,2,0,3,20,8.44
1948,19,1,3,2,0,2,15,9.47
1949,19,1,3,2,0,2,20,11.3
1950,19,1,3,2,0,2,30,9.47
1951,19,1,3,2,0,2,30,11.3
1952,19,1,3,2,0,2,25,8.89
1953,19,1,3,2,0,2,20,7.99
1954,19,1,4,1,0,1,10,3.11
1955,19,1,4,1,0,1,7,1.82
1956,19,1,4,1,0,1,6,1.5
1957,19,1,4,1,0,1,3,1.29
1958,19,1,4,1,0,1,9,2.7
1959,19,1,4,1,0,1,5,1.82
1960,19,1,4,1,0,1,11,3.11
1961,19,1,9,2,0,5,9,5.6
1962,19,1,9,2,0,5,14,5.41
1963,19,1,2,3,0,3,4,5.15
1964,19,1,2,3,0,3,45,50.14
1965,19,1,2,3,0,3,5,0.85
1966,19,1,2,3,0,3,5,0.85
1967,19,1,2,3,0,3,60,53.53
1968,19,1,4,1,0,2,30,15.48
1969,19,1,4,1,0,2,15,2.06
1970,19,1,4,1,0,2,5,0.81
1971,19,1,4,1,0,2,10,0.81
1972,19,1,4,1,0,2,10,0.81
1973,19,1,4,1,0,2,30,13.88
1974,19,1,2,2,0,2,15,4.25
1975,19,1,2,2,0,2,30,4.25
1976,19,1,3,2,0,2,50,19.95
1977,19,1,3,2,0,2,45,19.66
1978,19,1,3,2,0,2,45,14.51
1979,19,1,3,2,0,2,45,14.19
1980,19,1,2,2,0,4,6,0.46
1981,19,1,2,2,0,4,36,19.68
1982,19,1,2,2,0,4,45,18.36
1983,19,1,2,2,0,2,45,23.83
1984,19,1,2,2,0,2,26,10.15
1985,19,1,2,2,0,2,30,12.96
1986,19,1,2,2,0,2,5,1.61
1987,19,1,2,2,0,2,40,21.25
1988,19,1,2,2,0,2,18,7.46
1989,19,1,2,2,0,2,2,1.53
1990,19,1,2,2,0,2,15,1.53
1991,19,1,2,2,0,2,12,6.05
1992,19,1,2,2,0,2,2,2.28
1993,19,1,2,2,0,2,7,3.17
1994,19,1,2,2,0,2,14,4.58
1995,19,1,2,2,0,2,15,7.24
1996,19,1,2,2,0,2,17,4.86
1997,19,1,2,2,0,2,1,0.61
1998,19,1,2,2,0,2,12,7.25
1999,19,1,2,2,0,2,13,7.25
2000,19,1,2,2,0,2,2,2.07
2001,19,1,2,2,0,2,11,4.13
2002,19,1,2,2,0,2,5,0.63
2003,19,1,2,2,0,2,6,1.75
2004,19,1,2,2,0,2,9,2.5
2005,19,1,2,2,0,2,40,25.26
2006,19,1,2,1,0,1,18,10.41
2007,19,1,2,1,1,1,45,38.25
2008,19,1,1,2,0,2,21,12.46
2009,19,1,1,2,0,2,19,2.37
2010,19,1,1,2,0,2,32,16.96
2011,19,1,1,2,0,2,43,13.41
2012,19,1,1,2,0,2,28,3.56
2013,19,1,1,2,0,2,14,8.88
2014,19,1,1,2,0,2,4,1.81
2015,19,1,2,2,0,4,5,4.06
2016,19,1,2,2,0,4,5,3.98
2017,19,1,2,2,0,4,9,2.48
2018,19,1,2,2,0,4,10,10.58
2019,19,1,4,3,0,6,105,36.72
2020,19,1,4,3,0,6,120,36.09
2021,19,1,4,3,1,2,35,16.32
2022,19,1,4,2,0,5,30,18.93
2023,19,1,4,2,0,5,30,18.94
2024,19,1,4,2,0,5,10,2.72
2025,19,1,4,2,0,5,15,2.46
2026,19,2,4,2,0,5,5,0.42
2027,6,1,4,1,1,1,90,0.0
2028,6,1,4,2,1,4,111,26.82
2029,19,3,4,2,0,4,10,3.84
2030,19,1,4,2,0,4,35,0.0
2031,19,1,4,2,0,4,35,0.0
2032,19,3,4,2,0,4,10,3.84
2033,19,1,2,2,0,4,30,3.23
2034,19,1,2,2,0,4,15,3.27
2035,19,2,2,2,0,4,9,1.8
2036,19,3,2,2,0,4,11,1.8
2037,19,3,2,2,0,4,2,2.09
2038,19,3,2,2,0,4,10,3.27
2039,19,1,2,2,1,4,40,18.91
2040,19,1,2,1,1,4,75,19.21
2041,19,2,2,1,0,4,2,0.3
2042,19,1,4,2,0,4,4,0.3
2043,19,2,4,2,0,4,4,0.3
2044,19,1,4,2,0,4,2,0.3
2045,6,1,4,2,1,4,80,24.88
2046,19,1,4,2,0,4,15,4.47
2047,19,1,4,2,0,4,15,4.46
2048,6,1,3,2,1,3,75,23.03
2049,6,1,3,2,1,3,60,0.0
2050,6,2,4,2,1,1,90,22.26
2051,19,2,4,2,0,4,2,0.42
2052,6,1,4,2,1,4,75,24.02
2053,19,2,4,2,0,4,5,1.09
2054,6,1,4,2,1,4,88,26.82
2055,19,2,4,2,0,4,5,1.09
2056,6,2,4,1,1,2,105,31.46
2057,6,2,4,1,1,2,90,0.0
2058,19,4,4,1,0,4,3,2.03
2059,19,2,4,1,0,4,25,7.25
2060,17,2,4,1,0,4,14,3.61
2061,6,1,4,1,1,4,26,18.39
2062,19,1,1,1,0,2,30,9.73
2063,19,1,1,1,0,2,30,9.62
2064,19,1,4,2,0,2,8,2.87
2065,19,1,4,2,0,2,134,0.87
2066,19,1,4,2,0,2,12,0.87
2067,19,1,4,2,0,2,6,0.87
2068,19,2,4,2,0,2,8,2.64
2069,15,1,4,0,0,2,41,5.72
2070,23,3,4,0,0,2,2,0.87
2071,23,3,4,0,0,2,3,0.87
2072,15,1,4,0,0,2,45,6.03
2073,6,1,4,0,1,2,74,0.0
2074,17,2,4,0,0,2,8,5.0
2075,17,2,4,0,0,2,25,7.71
2076,19,1,4,3,0,3,25,7.45
2077,19,1,4,3,0,3,23,6.63
2078,19,1,4,3,0,3,9,2.26
2079,6,1,4,3,0,3,92,25.14
2080,19,1,4,1,1,3,35,17.71
2081,23,1,4,1,0,3,8,1.24
2082,23,1,4,1,0,3,10,1.24
2083,19,1,2,2,0,3,30,16.04
2084,19,1,2,2,0,3,30,15.86
